Angle,Steps
10.2,11
9.96,11
9.71,11
9.47,11
9.27,11
9.03,11
8.78,11
8.53,11
8.27,11
8.02,11
7.75,11
7.49,11
7.26,11
7.05,11
6.84,11
6.62,11
6.41,11
6.21,11
6.02,11
5.84,11
5.63,11
5.43,11
5.25,11
5.07,11
4.9,11
4.74,11
4.61,11
4.48,11
4.33,11
4.18,11
4.04,11
3.94,11
3.82,11
3.67,11
3.51,11
3.34,11
3.17,11
3.01,11
2.84,11
2.71,11
2.61,11
2.52,11
2.43,11
2.31,11
2.2,11
2.1,11
2.0,11
1.93,11
1.87,11
1.85,11
1.82,11
1.77,11
1.72,11
1.7,11
1.73,11
1.74,11
1.75,11
1.75,11
1.75,11
1.77,11
1.73,11
1.73,11
1.74,11
1.74,11
1.74,11
1.71,11
1.69,11
1.69,11
1.66,11
1.6,11
1.58,11
1.6,11
1.62,11
1.63,11
1.66,11
1.7,11
1.74,11
1.78,11
1.87,11
1.94,11
2.02,11
2.1,11
2.18,11
2.29,11
2.37,11
2.47,11
2.55,11
2.6,11
2.7,11
2.77,11
2.88,11
2.93,11
2.99,11
3.04,11
3.08,11
3.12,11
3.14,11
3.16,11
3.18,11
3.18,11
3.19,11
3.18,11
3.2,11
3.21,11
3.19,11
3.2,11
3.24,11
3.32,11
3.36,11
3.42,11
3.45,11
3.51,11
3.58,11
3.63,11
3.69,11
3.77,11
3.85,11
3.9,11
3.94,11
3.98,11
4.01,11
4.02,11
4.0,11
3.98,11
3.93,11
3.89,11
3.82,11
3.75,11
3.66,11
3.6,11
3.49,11
3.43,11
3.33,11
3.26,11
3.19,11
3.1,11
3.06,11
3.04,11
3.04,11
2.99,11
2.97,11
2.97,11
3.01,11
3.04,11
3.07,11
3.08,11
3.09,11
3.11,11
3.1,11
3.1,11
3.08,11
3.05,11
2.98,11
2.87,11
2.73,11
2.6,11
2.44,11
2.28,11
2.11,11
1.92,11
1.76,11
1.56,11
1.39,11
1.23,11
1.08,11
0.92,11
0.76,11
0.59,11
0.44,11
0.3,11
0.18,11
0.04,11
-0.07,11
-0.16,11
-0.27,11
-0.38,11
-0.49,11
-0.58,11
-0.69,11
-0.76,11
-0.89,11
-0.97,11
-1.03,11
-1.11,11
-1.18,11
-1.27,11
-1.32,11
-1.4,11
-1.5,11
-1.56,11
-1.63,11
-1.67,11
-1.7,11
-1.75,11
-1.78,11
-1.78,11
-1.75,11
-1.74,11
-1.74,11
-1.75,11
-1.76,11
-1.74,11
-1.77,11
-1.8,11
-2.69,11
-3.52,11
-3.1,11
-0.91,11
17.48,11
34.54,11
34.02,11
30.14,11
26.98,11
25.12,11
23.52,11
21.85,11
20.17,11
18.24,11
16.16,11
13.97,11
11.04,11
7.16,11
5.73,11
4.4,11
4.21,11
3.32,11
3.15,11
3.22,11
3.83,11
4.84,11
6.11,11
7.56,11
8.65,11
9.46,11
9.52,11
9.13,11
8.34,11
6.74,11
5.61,11
4.4,11
4.96,11
5.33,11
5.07,11
4.52,11
4.25,11
4.12,11
4.36,11
4.5,11
4.52,11
4.72,11
4.98,11
5.21,11
5.09,11
5.42,11
5.87,11
6.12,11
6.42,11
6.8,11
7.15,11
7.37,11
7.28,11
7.07,11
6.81,11
6.5,11
6.05,11
5.46,11
4.86,11
4.6,11
4.53,11
4.65,11
4.65,11
4.58,11
4.51,11
4.43,11
4.33,11
4.14,11
3.89,11
3.77,11
3.62,11
3.45,11
3.22,11
3.11,11
2.96,11
2.88,11
2.79,11
2.66,11
2.57,11
2.44,11
2.3,11
2.09,11
2.0,11
1.86,11
1.74,11
1.6,11
1.51,11
1.32,11
1.25,11
1.16,11
1.05,11
0.95,11
0.88,11
0.84,11
0.81,11
0.81,11
0.79,11
0.83,11
0.86,11
0.88,11
0.92,11
0.97,11
1.03,11
1.04,11
1.02,11
1.0,11
1.0,11
0.98,11
0.97,11
0.98,11
1.01,11
1.05,11
1.04,11
1.05,11
0.99,11
0.94,11
0.86,11
0.78,11
0.7,11
0.67,11
0.59,11
0.52,11
0.44,11
0.38,11
0.36,11
0.3,11
0.26,11
0.18,11
0.16,11
0.11,11
0.08,11
0.05,11
-0.0,11
-0.04,11
-0.15,11
0.15,11
0.77,11
0.69,11
0.83,11
0.92,11
0.91,11
0.83,11
0.7,11
0.58,11
0.43,11
0.28,11
0.11,11
-0.07,11
-0.29,11
-0.43,11
-0.59,11
-0.74,11
-0.9,11
-1.04,11
-1.16,11
-1.21,11
-1.26,11
-1.28,11
-1.23,11
-1.19,11
-1.16,11
-1.09,11
-1.06,11
-1.04,11
-1.03,11
-1.03,11
-1.07,11
-1.05,11
-1.02,11
-1.01,11
-1.0,11
-0.98,11
-0.95,11
-0.97,11
-0.93,11
-0.98,11
-0.99,11
-1.05,11
-1.12,11
-1.2,11
-1.25,11
-1.28,11
-1.36,11
-1.38,11
-1.39,11
-1.41,11
-1.47,11
-1.52,11
-1.61,11
-1.66,11
-1.69,11
-1.76,11
-1.83,11
-1.9,11
-1.92,11
-1.96,11
-2.02,11
-2.11,11
-2.17,11
-2.25,11
-2.33,11
-2.4,11
-2.48,11
-2.56,11
-2.59,11
-2.61,11
-2.63,11
-2.6,11
-2.62,11
-2.61,11
-2.64,11
-2.66,11
-2.66,11
-2.7,11
-2.7,11
-2.7,11
-2.67,11
-2.67,11
-2.65,11
-2.69,11
-2.72,11
-2.74,11
-2.79,11
-2.81,11
-2.86,11
-2.93,11
-3.03,11
-3.11,11
-3.16,11
-3.19,11
-3.19,11
-3.21,11
-3.18,11
-3.13,11
-3.06,11
-3.02,11
-2.96,11
-2.92,11
-2.82,11
-2.76,11
-2.74,11
-2.73,11
-2.7,11
-2.68,11
-2.68,11
-2.68,11
-2.7,11
-2.76,11
-2.84,11
-2.87,11
-2.97,11
-3.05,11
-3.15,11
-3.27,11
-3.35,11
-3.43,11
-3.52,11
-3.63,11
-3.71,11
-3.79,11
-3.91,11
-4.0,11
-4.11,11
-4.19,11
-4.3,11
-4.38,11
-4.44,11
-4.5,11
-4.55,11
-4.56,11
-4.54,11
-4.53,11
-4.53,11
-4.51,11
-4.44,11
-4.39,11
-4.35,11
-4.32,11
-4.22,11
-4.16,11
-4.12,11
-4.08,11
-4.08,11
-4.06,11
-4.07,11
-4.06,11
-4.02,11
-3.98,11
-4.0,11
-4.0,11
-3.99,11
-3.98,11
-3.93,11
-3.84,11
-3.74,11
-3.63,11
-3.54,11
-3.42,11
-3.31,11
-3.26,11
-3.29,11
-3.35,11
-3.48,11
-3.57,11
-3.65,11
-3.74,11
-3.79,11
-3.87,11
-3.94,11
-4.05,11
-4.16,11
-4.29,11
-4.45,11
-4.67,11
-4.9,11
-5.14,11
-5.35,11
-5.5,11
-5.65,11
-5.74,11
-5.9,11
-6.01,11
-6.21,11
-6.32,11
-6.47,11
-6.59,11
-6.74,11
-7.05,11
-7.53,11
-7.91,11
-8.43,11
-8.9,11
-9.47,11
-10.0,11
-10.59,11
-11.26,11
-11.91,11
-12.55,11
-13.14,11
-13.78,11
-14.39,11
-15.0,12
-15.58,12
-16.13,12
-16.68,12
-17.24,12
-17.8,12
-18.3,12
-18.79,12
-19.3,12
-19.83,12
-20.35,12
-20.82,12
-21.23,12
-21.58,12
-21.89,12
-22.15,12
-22.38,12
-22.59,12
-22.73,12
-22.8,12
-22.89,12
-22.98,12
-23.0,12
-22.97,12
-22.89,12
-22.81,12
-22.71,12
-22.58,12
-22.43,12
-22.25,12
-22.04,12
-21.88,12
-21.77,12
-21.67,12
-21.55,12
-21.43,12
-21.27,12
-21.14,12
-21.0,12
-20.85,12
-20.71,12
-20.58,12
-20.48,12
-20.41,12
-20.33,12
-20.23,12
-20.14,12
-20.04,12
-19.91,12
-19.8,12
-19.68,12
-19.54,12
-19.43,12
-19.27,12
-19.16,12
-18.98,12
-18.82,12
-18.63,12
-18.4,12
-18.17,12
-17.99,12
-17.8,12
-17.6,12
-17.42,12
-17.23,12
-17.03,12
-16.78,12
-16.56,12
-16.34,12
-16.12,12
-15.87,12
-15.6,12
-15.36,12
-15.11,12
-14.88,12
-14.65,12
-14.46,12
-14.23,12
-14.05,12
-13.92,12
-13.8,12
-13.7,12
-13.57,12
-13.44,12
-13.3,12
-13.16,12
-13.09,12
-13.01,12
-12.96,12
-12.85,12
-12.75,12
-12.62,12
-12.52,12
-12.44,12
-12.35,12
-12.25,12
-12.16,12
-12.11,12
-12.01,12
-11.9,12
-11.77,12
-11.67,12
-11.62,12
-11.61,12
-11.58,12
-11.52,12
-11.52,12
-11.52,12
-11.53,12
-11.52,12
-11.53,12
-11.51,12
-11.48,12
-11.43,12
-11.39,12
-11.34,12
-11.31,12
-11.31,12
-11.34,12
-11.34,12
-11.32,12
-11.29,12
-11.26,12
-11.18,12
-11.1,12
-11.07,12
-11.01,12
-10.98,12
-10.97,12
-10.93,12
-10.94,12
-10.93,12
-10.92,12
-10.93,12
-10.9,12
-10.86,12
-10.85,12
-10.81,12
-10.77,12
-10.73,12
-10.68,12
-10.63,12
-10.57,12
-10.49,12
-10.43,12
-10.37,12
-10.27,12
-10.14,12
-9.98,12
-9.86,12
-9.72,12
-9.56,12
-9.4,12
-9.29,12
-9.14,12
-9.01,12
-8.87,12
-8.71,12
-8.55,12
-8.39,12
-8.23,12
-8.08,12
-7.94,12
-7.83,12
-7.71,12
-7.62,12
-7.58,12
-7.57,12
-7.57,12
-7.57,12
-7.59,12
-7.61,12
-7.68,12
-7.81,12
-7.92,12
-8.05,12
-8.18,12
-8.32,12
-8.45,12
-8.59,12
-8.7,12
-8.8,12
-8.88,12
-8.96,12
-9.06,12
-9.16,12
-9.22,12
-9.29,12
-9.35,12
-9.41,12
-9.47,12
-9.52,12
-9.57,12
-9.62,12
-9.7,12
-9.77,12
-9.8,12
-9.85,12
-9.86,12
-9.89,12
-9.93,12
-9.96,12
-10.0,12
-10.04,12
-10.09,12
-10.15,12
-10.2,12
-10.25,12
-10.3,12
-10.36,12
-10.4,12
-10.46,12
-10.51,12
-10.58,12
-10.63,12
-10.66,12
-10.73,12
-10.76,12
-10.82,12
-10.85,12
-10.91,12
-10.94,12
-10.98,12
-11.0,12
-11.03,12
-11.0,12
-10.96,12
-10.88,12
-10.79,12
-10.71,12
-10.65,12
-10.61,12
-10.53,12
-10.45,12
-10.32,12
-10.2,12
-10.08,12
-10.0,12
-9.95,12
-9.91,12
-9.86,12
-9.79,12
-9.73,12
-9.66,12
-9.64,12
-9.58,12
-9.52,12
-9.48,12
-9.46,12
-9.44,12
-9.44,12
-9.43,12
-9.41,12
-9.36,12
-9.36,12
-9.36,12
-9.35,12
-9.31,12
-9.3,12
-9.28,12
-9.28,12
-9.33,12
-9.37,12
-9.39,12
-9.45,12
-9.47,12
-9.51,12
-9.54,12
-9.57,12
-9.61,12
-9.62,12
-9.65,12
-9.62,12
-9.61,12
-9.59,12
-9.57,12
-9.53,12
-9.47,12
-9.39,12
-9.27,12
-9.07,12
-8.86,12
-8.65,12
-8.48,12
-8.36,12
-8.2,12
-8.05,12
-7.92,12
-7.83,12
-7.72,12
-7.69,12
-8.75,12
-15.72,12
-25.51,12
-16.1,12
-7.35,12
-8.5,12
-10.23,12
-11.85,12
-12.41,12
-16.67,12
-16.01,12
-16.28,12
-14.76,12
-13.16,12
-11.52,12
-11.09,12
-10.79,12
-10.62,12
-10.38,12
-10.35,12
-10.53,12
-11.21,12
-11.88,12
-12.18,12
-12.19,12
-12.12,12
-12.03,12
-12.03,12
-12.0,12
-11.88,12
-11.7,12
-11.49,12
-11.38,12
-11.33,12
-11.45,12
-11.66,12
-11.76,12
-11.68,12
-9.86,12
-10.66,12
-11.53,12
-13.18,12
-14.37,12
-14.65,12
-14.4,12
-14.25,12
-14.46,12
-14.61,12
-14.44,12
-14.0,12
-13.56,12
-13.18,12
-12.89,12
-12.8,12
-12.85,12
-12.99,12
-13.05,12
-13.07,12
-12.96,12
-12.81,12
-12.64,12
-12.41,12
-12.27,12
-12.13,12
-12.11,12
-12.13,12
-12.11,12
-11.99,12
-11.78,12
-11.65,12
-11.43,12
-11.28,12
-11.1,12
-10.91,12
-10.72,12
-10.55,12
-10.36,12
-10.28,12
-10.17,12
-10.14,12
-10.03,12
-9.89,12
-9.75,12
-9.58,12
-9.43,12
-9.24,12
-9.02,12
-8.91,12
-8.86,12
-8.8,12
-8.84,12
-8.85,12
-8.82,12
-8.81,12
-8.77,12
-8.69,12
-8.61,12
-8.53,12
-8.45,12
-8.42,12
-8.38,12
-8.39,12
-8.37,12
-8.35,12
-8.32,12
-8.21,12
-8.23,12
-8.27,12
-8.36,12
-8.48,12
-8.48,12
-8.44,12
-8.31,12
-8.13,12
-7.94,12
-7.77,12
-7.65,12
-7.57,12
-7.55,12
-7.5,12
-7.47,12
-7.42,12
-7.33,12
-7.27,12
-7.22,12
-7.17,12
-7.09,12
-7.02,12
-6.93,12
-6.91,12
-6.9,12
-6.89,12
-6.87,12
-6.84,12
-6.79,12
-6.68,12
-6.61,12
-6.51,12
-6.44,12
-6.38,12
-6.37,12
-6.38,12
-6.38,12
-6.38,12
-6.35,12
-6.29,12
-6.21,12
-6.1,12
-5.98,12
-5.89,12
-5.81,12
-5.73,12
-5.69,12
-5.65,12
-5.58,12
-5.5,12
-5.38,12
-5.23,12
-5.09,12
-4.94,12
-4.81,12
-4.69,12
-4.62,12
-4.57,12
-4.53,12
-4.52,12
-4.47,12
-4.42,12
-4.37,12
-4.33,12
-4.3,12
-4.29,12
-4.31,12
-4.33,12
-4.38,12
-4.42,12
-4.45,12
-4.48,12
-4.47,12
-4.42,12
-4.42,12
-4.38,12
-4.33,12
-4.31,12
-4.25,12
-4.24,12
-4.23,12
-4.18,12
-4.13,12
-4.06,12
-3.97,12
-3.87,12
-3.77,12
-3.7,12
-3.63,12
-3.58,12
-3.5,12
-3.46,12
-3.41,12
-3.34,12
-3.29,12
-3.23,12
-3.17,12
-3.11,12
-3.08,12
-3.03,12
-3.0,12
-2.95,12
-2.94,12
-2.97,12
-2.98,12
-2.98,12
-2.95,12
-2.95,12
-2.93,12
-2.91,12
-2.88,12
-2.82,12
-2.77,12
-2.76,12
-2.77,12
-2.75,12
-2.69,12
-2.61,12
-2.6,12
-2.58,12
-2.57,12
-2.58,12
-2.53,12
-2.5,12
-2.43,12
-2.39,12
-2.33,12
-2.26,12
-2.18,12
-2.14,12
-2.06,12
-2.02,12
-1.98,12
-1.94,12
-1.93,12
-1.92,12
-1.91,12
-1.9,12
-1.85,12
-1.84,12
-1.79,12
-1.73,12
-1.67,12
-1.61,12
-1.54,12
-1.5,12
-1.44,12
-1.37,12
-1.33,12
-1.29,12
-1.25,12
-1.22,12
-1.17,12
-1.13,12
-1.09,12
-1.07,12
-1.05,12
-1.0,12
-0.98,12
-0.99,12
-1.0,12
-1.0,12
-0.99,12
-0.98,12
-1.03,12
-1.03,12
-1.04,12
-1.03,12
-1.04,12
-1.06,12
-1.09,12
-1.13,12
-1.19,12
-1.2,12
-1.15,12
-1.12,12
-1.05,12
-1.01,12
-0.98,12
-0.92,12
-0.89,12
-0.83,12
-0.75,12
-0.78,12
-0.79,12
-0.79,12
-0.84,12
-0.86,12
-0.87,12
-1.14,12
-1.15,12
-1.11,12
-0.6,12
0.74,12
-0.07,12
-1.08,12
-1.99,12
-2.45,12
-2.55,12
-2.7,12
-2.59,12
-2.56,12
-2.57,12
-2.71,12
-2.9,12
-2.97,12
-2.92,12
-2.95,12
-3.01,12
-2.95,12
-2.75,12
-2.45,12
-2.0,12
-1.5,12
-0.99,12
-0.5,12
-0.22,12
-0.03,12
0.23,12
0.57,12
0.72,12
0.86,12
0.89,12
0.97,12
1.03,12
1.18,12
1.29,12
1.46,12
1.69,12
1.95,12
2.25,12
2.71,12
3.37,12
3.89,12
4.8,12
5.64,12
6.5,12
7.4,12
8.46,12
9.56,12
10.41,12
11.13,12
11.86,12
12.55,12
13.15,12
13.68,12
14.12,12
14.46,12
14.76,12
14.98,12
15.18,12
15.32,12
15.38,12
15.35,12
15.35,12
15.29,12
15.13,12
14.96,12
14.8,12
14.62,12
14.36,12
14.07,12
13.81,12
13.52,12
13.15,12
12.8,12
12.53,12
12.24,12
11.92,12
11.66,12
11.42,12
11.15,12
10.85,12
10.59,12
10.37,12
10.11,12
9.78,12
9.5,12
9.23,12
8.93,12
8.59,12
8.3,12
8.05,12
7.77,12
7.49,12
7.26,12
7.07,12
6.87,12
6.59,12
6.39,12
6.2,12
5.98,12
5.78,12
5.67,12
5.54,12
5.36,12
5.17,12
5.05,12
4.92,12
4.79,12
4.61,12
4.5,12
4.38,12
4.21,12
4.06,12
3.98,12
3.9,12
3.79,12
3.71,12
3.67,12
3.62,12
3.57,12
3.52,12
3.51,12
3.51,12
3.43,12
3.38,12
3.37,12
3.33,12
3.29,12
3.23,12
3.21,12
3.16,12
3.07,12
3.0,12
2.96,12
2.94,12
2.86,12
2.79,12
2.76,12
2.73,12
2.67,12
2.64,12
2.61,12
2.61,12
2.58,12
2.54,12
2.54,12
2.53,12
2.46,12
2.4,12
2.41,12
2.38,12
2.36,12
2.35,12
2.4,12
2.45,12
2.42,12
2.39,12
2.37,12
2.32,12
2.26,12
2.22,12
2.21,12
2.14,12
2.07,12
2.03,12
2.04,12
2.05,12
2.0,12
1.94,12
1.91,12
1.87,12
1.82,12
1.78,12
1.78,12
1.75,12
1.7,12
1.69,12
1.73,12
1.72,12
1.71,12
1.7,12
1.72,12
1.73,12
1.71,12
1.74,12
1.76,12
1.8,12
1.77,12
1.75,12
1.77,12
1.75,12
1.71,12
1.73,12
1.79,12
1.81,12
1.82,12
1.87,12
1.94,12
2.01,12
2.03,12
2.09,12
2.15,12
2.2,12
2.2,12
2.21,12
2.23,12
2.24,12
2.22,12
2.21,12
2.21,12
2.15,12
2.11,12
2.09,12
2.1,12
2.03,12
1.96,12
1.94,12
1.91,12
1.87,12
1.84,12
1.82,12
1.8,12
1.73,12
1.68,12
1.63,12
1.59,12
1.54,12
1.51,12
1.48,12
1.47,12
1.46,12
1.45,12
1.46,12
1.45,12
1.44,12
1.4,12
1.42,12
1.41,12
1.37,12
1.35,12
1.34,12
1.31,12
1.26,12
1.21,12
1.2,12
1.17,12
1.13,12
1.08,12
1.07,12
1.05,12
0.99,12
0.94,12
0.91,12
0.87,12
0.84,12
0.79,12
0.75,12
0.71,12
0.67,12
0.6,12
0.53,12
0.47,12
0.37,12
0.26,12
0.21,12
0.13,12
0.03,12
-0.05,12
-0.1,12
-0.15,12
-0.23,12
-0.29,12
-0.33,12
-0.39,12
-0.44,12
-0.49,12
-0.5,12
-0.53,12
-0.59,12
-0.63,12
-0.7,12
-0.77,12
-0.87,12
-0.93,12
-1.01,12
-1.09,12
-1.21,12
-1.3,12
-1.38,12
-1.48,12
-1.57,12
-1.64,12
-1.71,12
-1.8,12
-1.89,12
-1.97,12
-2.01,12
-2.03,12
-2.0,12
-1.96,12
-1.96,12
-1.93,12
-1.86,12
-1.76,12
-1.66,12
-1.55,12
-1.41,12
-1.28,12
-1.14,12
-0.95,12
0.7,12
6.61,12
17.73,12
27.63,12
21.11,12
20.17,12
19.18,12
17.42,12
17.13,12
15.77,12
14.24,12
12.86,12
9.65,12
9.19,12
9.48,12
10.41,12
10.63,12
10.28,12
9.32,12
8.31,12
7.61,12
7.29,12
6.56,12
6.34,12
6.74,12
6.8,12
6.22,12
6.24,12
6.61,12
6.46,12
6.14,12
6.09,12
6.06,12
6.08,12
6.15,12
6.14,12
6.09,12
5.96,12
5.83,12
5.67,12
5.55,12
5.35,12
5.2,12
5.1,12
5.0,12
4.9,12
4.77,12
4.7,12
4.59,12
4.55,12
4.52,12
4.45,12
4.42,12
4.35,12
4.34,12
4.27,12
4.23,12
4.15,12
4.08,12
4.0,12
3.97,12
3.92,12
3.89,12
3.89,12
3.89,12
3.92,12
3.89,12
3.89,12
3.84,12
3.82,12
3.76,12
3.76,12
3.77,12
3.7,12
3.62,12
3.58,12
3.58,12
3.56,12
3.53,12
3.49,12
3.42,12
3.34,12
3.28,12
3.24,12
3.2,12
3.17,12
3.13,12
3.11,12
3.08,12
3.04,12
2.97,12
2.91,12
2.81,12
2.73,12
2.67,12
2.56,12
2.51,12
2.47,12
2.44,12
2.4,12
2.37,12
2.34,12
2.32,12
2.26,12
2.19,12
2.14,12
2.06,12
1.96,12
1.91,12
1.89,12
1.84,12
1.77,12
1.7,12
1.6,12
1.51,12
1.45,12
1.42,12
1.35,12
1.27,12
1.22,12
1.18,12
1.13,12
1.11,12
1.09,12
1.05,12
1.03,12
1.03,12
1.05,12
1.02,12
1.02,12
1.02,12
1.04,12
1.06,12
1.08,12
1.05,12
1.03,12
1.03,12
1.05,12
1.07,12
1.04,12
0.99,12
0.94,12
0.88,12
0.82,12
0.72,12
0.64,12
0.54,12
0.42,12
0.35,12
0.23,12
0.13,12
0.03,12
-0.05,12
-0.1,12
-0.18,12
-0.2,12
-0.2,12
-0.24,12
-0.27,12
-0.26,12
-0.25,12
-0.27,12
-0.27,12
-0.26,12
-0.26,12
-0.23,12
-0.22,12
-0.22,12
-0.28,12
-0.32,12
-0.35,12
-0.38,12
-0.42,12
-0.48,12
-0.56,12
-0.61,12
-0.63,12
-0.67,12
-0.72,12
-0.75,12
-0.8,12
-0.86,12
-0.87,12
-0.9,12
-0.94,12
-0.98,12
-1.02,12
-1.07,12
-1.12,12
-1.14,12
-1.15,12
-1.19,12
-1.19,12
-1.21,12
-1.24,12
-1.29,12
-1.28,12
-1.28,12
-1.26,12
-1.22,12
-1.14,12
-1.05,12
-1.03,12
-0.98,12
-0.93,12
-0.92,12
-0.91,12
-0.92,12
-0.93,12
-0.96,12
-0.98,12
-0.99,12
-1.06,12
-1.1,12
-1.2,12
-1.28,12
-1.36,12
-1.46,12
-1.55,12
-1.59,12
-1.59,12
-1.61,12
-1.63,12
-1.65,12
-1.68,12
-1.65,12
-1.65,12
-1.63,12
-1.63,12
-1.63,12
-1.62,12
-1.55,12
-1.46,12
-1.37,12
-1.28,12
-1.21,12
-1.11,12
-1.07,12
-0.97,12
-0.92,12
-0.83,12
-0.76,12
-0.74,12
-0.75,12
-0.74,12
-0.76,12
-0.76,12
-0.75,12
-0.77,12
-0.74,12
-0.72,12
-0.69,12
-0.7,12
-0.67,12
-0.62,12
-0.61,12
-0.63,12
-0.67,12
-0.73,12
-0.78,12
-0.82,12
-0.93,12
-1.04,12
-1.13,12
-1.24,12
-1.33,12
-1.43,12
-1.51,12
-1.6,12
-1.65,12
-1.73,12
-1.84,12
-1.9,12
-1.97,12
-1.99,12
-1.97,12
-1.91,12
-1.88,12
-1.82,12
-1.76,12
-1.73,12
-1.68,12
-1.62,12
-1.56,12
-1.54,12
-1.5,12
-1.49,12
-1.47,12
-1.46,12
-1.47,12
-1.49,12
-1.48,12
-1.47,12
-1.46,12
-1.48,12
-1.5,12
-1.52,12
-1.53,12
-1.53,12
-1.53,12
-1.52,12
-1.56,12
-1.56,12
-1.58,12
-1.61,12
-1.65,12
-1.7,12
-1.76,12
-1.83,12
-1.93,12
-2.02,12
-2.09,12
-2.15,12
-2.18,12
-2.19,12
-2.23,12
-2.25,12
-2.32,12
-2.36,12
-2.43,12
-2.54,12
-2.63,12
-2.67,12
-2.77,12
-2.86,12
-3.05,12
-3.37,12
-3.77,12
-4.2,12
-4.7,12
-5.25,12
-5.91,12
-6.74,12
-7.56,12
-8.27,12
-8.94,12
-9.64,12
-10.48,12
-11.37,12
-12.19,12
-12.77,12
-13.37,12
-14.06,12
-14.68,12
-15.24,13
-15.66,13
-16.08,13
-16.44,13
-16.7,13
-16.94,13
-17.17,13
-17.38,13
-17.58,13
-17.75,13
-17.85,13
-17.96,13
-18.01,13
-18.14,13
-18.18,13
-18.18,13
-18.21,13
-18.17,13
-18.17,13
-18.12,13
-18.07,13
-18.03,13
-17.94,13
-17.83,13
-17.76,13
-17.64,13
-17.57,13
-17.45,13
-17.31,13
-17.17,13
-17.07,13
-17.01,13
-17.01,13
-16.91,13
-16.86,13
-16.73,13
-16.56,13
-16.47,13
-16.4,13
-16.38,13
-16.33,13
-16.27,13
-16.26,13
-16.17,13
-16.11,13
-16.03,13
-15.93,13
-15.89,13
-15.81,13
-15.71,13
-15.65,13
-15.54,13
-15.48,13
-15.43,13
-15.32,13
-15.25,13
-15.1,13
-14.97,13
-14.88,13
-14.77,13
-14.6,13
-14.46,13
-14.35,13
-14.25,13
-14.11,13
-13.95,13
-13.8,13
-13.64,13
-13.45,13
-13.31,13
-13.13,13
-12.95,13
-12.73,13
-12.51,13
-12.31,13
-12.08,13
-11.9,13
-11.67,13
-11.48,13
-11.36,13
-11.2,13
-11.06,13
-10.96,13
-10.85,13
-10.73,13
-10.62,13
-10.56,13
-10.51,13
-10.48,13
-10.5,13
-10.5,13
-10.52,13
-10.5,13
-10.47,13
-10.44,13
-10.4,13
-10.35,13
-10.24,13
-10.16,13
-10.06,13
-9.94,13
-9.82,13
-9.69,13
-9.58,13
-9.47,13
-9.35,13
-9.21,13
-9.05,13
-8.88,13
-8.72,13
-8.57,13
-8.39,13
-8.22,13
-8.02,13
-7.84,13
-7.7,13
-7.54,13
-7.38,13
-7.27,13
-7.21,13
-7.2,13
-7.21,13
-7.21,13
-7.18,13
-7.17,13
-7.16,13
-7.14,13
-7.16,13
-7.2,13
-7.18,13
-7.19,13
-7.22,13
-7.22,13
-7.22,13
-7.18,13
-7.16,13
-7.12,13
-7.12,13
-7.14,13
-7.15,13
-7.14,13
-7.15,13
-7.13,13
-7.12,13
-7.05,13
-7.04,13
-7.03,13
-7.02,13
-7.0,13
-6.98,13
-6.95,13
-6.92,13
-6.88,13
-6.82,13
-6.78,13
-6.72,13
-6.71,13
-6.68,13
-6.66,13
-6.65,13
-6.62,13
-6.62,13
-6.58,13
-6.57,13
-6.51,13
-6.47,13
-6.43,13
-6.34,13
-6.27,13
-6.2,13
-6.13,13
-6.03,13
-5.95,13
-5.84,13
-5.75,13
-5.69,13
-5.6,13
-5.5,13
-5.42,13
-5.37,13
-5.25,13
-5.17,13
-5.07,13
-5.01,13
-4.99,13
-4.95,13
-4.93,13
-4.89,13
-4.87,13
-4.84,13
-4.82,13
-4.81,13
-4.8,13
-4.8,13
-4.75,13
-4.73,13
-4.72,13
-4.67,13
-4.65,13
-4.59,13
-4.55,13
-4.49,13
-4.45,13
-4.39,13
-4.32,13
-4.25,13
-4.15,13
-4.06,13
-3.98,13
-3.89,13
-3.75,13
-3.64,13
-3.5,13
-3.38,13
-3.27,13
-3.12,13
-3.01,13
-2.87,13
-2.77,13
-2.63,13
-2.48,13
-2.35,13
-2.2,13
-2.06,13
-1.94,13
-1.84,13
-1.76,13
-1.7,13
-1.71,13
-1.76,13
-1.8,13
-1.88,13
-1.92,13
-1.95,13
-1.98,13
-2.02,13
-2.06,13
-2.11,13
-2.13,13
-2.18,13
-2.24,13
-2.28,13
-2.31,13
-2.34,13
-2.36,13
-2.41,13
-2.46,13
-2.57,13
-2.73,13
-2.91,13
-3.12,13
-3.29,13
-3.49,13
-3.68,13
-3.88,13
-4.05,13
-4.22,13
-4.36,13
-4.49,13
-4.65,13
-4.79,13
-4.93,13
-5.08,13
-5.23,13
-5.39,13
-5.55,13
-5.71,13
-5.87,13
-6.04,13
-6.21,13
-6.4,13
-6.59,13
-6.76,13
-6.96,13
-7.15,13
-7.36,13
-7.6,13
-7.86,13
-8.15,13
-8.42,13
-8.69,13
-8.93,13
-9.03,13
-10.1,13
-18.28,14
-27.63,14
-5.5,14
-16.17,14
-14.73,14
-14.35,14
-16.85,14
-18.84,14
-18.32,14
-17.56,14
-18.48,14
-18.62,14
-18.14,14
-18.91,14
-20.31,14
-22.91,14
-21.06,14
-19.58,14
-16.47,14
-13.89,14
-12.06,14
-10.98,14
-10.47,14
-10.17,14
